tenure_in_months,monthly_charge,total_charges,gender_Male,under_30_Yes,senior_citizen_Yes,married_Yes,dependents_Yes,contract_One Year,contract_Two Year,payment_method_Credit Card,payment_method_Mailed Check,paperless_billing_Yes,internet_service_Yes,online_security_Yes,online_backup_Yes,device_protection_plan_Yes,premium_tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,streaming_music_Yes,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E,referred_a_friend_Yes
-1.1974892186324047,-1.517609271070636,-0.9829094043120518,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.2789877528891656,0.179085466098976,-0.9753632655369548,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7992248706582362,1.3190782082129364,1.41252629738276,True,False,True,True,False,True,False,False,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,True
1.2474668090704208,1.478610720228884,2.012753236268615,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True
1.0029712063001384,0.3170146171127639,0.8322679420976734,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
1.0844697405568993,-1.4926823160681442,-0.4819517003652646,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.7992248706582362,0.4981504901308714,0.8549725526227457,True,True,False,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False
0.22873513086091027,-0.2529817539442163,-0.013120248045790692,False,False,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
0.47323073363119283,-1.4860351280674797,-0.6333157705324141,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.9622219391717579,-0.16490651293541178,0.5194341539300573,True,False,False,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True
1.4104638775839426,-1.461108173064988,-0.38325614849097017,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.9214726720433775,1.1761636661986499,1.3809737288202202,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False
-1.2789877528891656,0.895319973170575,-0.9658533655016719,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False
-0.5862502117066982,0.8421424691652587,-0.2946221149834718,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False
0.22873513086091027,0.046141706085686136,0.10680157722512142,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
-0.8714950816053613,1.156222102196656,-0.5071275610155149,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True
-0.7899965473486004,-0.00038860991896550476,-0.6191502117791619,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True
0.7992248706582362,1.1811490571991479,1.3080277206609494,False,False,False,True,True,True,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,True
1.2067175419420404,1.0415581091851935,1.642087782225183,True,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False,True,False,False,False,True
1.3289653433271817,1.438727592224897,2.1352125058644864,False,False,False,True,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,True,False,False,False,True
1.6142102132258447,1.7627780072572912,2.8262358221173702,True,False,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True
-1.1567399515040242,-0.5105602889699654,-0.9249453500366726,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
-1.0344921501188828,0.5164302571326987,-0.7738901861351704,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
1.1659682748136602,-1.4694171580658184,-0.4538191654581049,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.238238485760785,-1.3381351950526947,-0.9858440138357006,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.9122443487337416,1.1279715531938321,-0.5768300533854894,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,False,False
0.2694843979892907,-1.3148700370503688,-0.5703430218068973,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.391732199374432,-1.5192710680708021,-0.6701197456109571,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.5139800007595733,-1.0157465770204666,-0.301749023826619,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1.6142102132258447,0.16911468409797886,1.2453197487345593,True,False,False,True,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True
1.6142102132258447,-1.329826210051864,-0.22187468942354596,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-1.1567399515040242,-0.626886078981594,-0.9181714769256938,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1.3289653433271817,1.3390197722149297,2.045210458894836,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True
-1.2789877528891656,-1.4694171580658184,-0.997251480931388,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.6677487459634591,-1.4876969250676457,-0.8846551471029678,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.3417546089364157,-1.451137391063991,-0.7897988588160034,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.38250387606479613,0.6477122201458225,-0.13780805570097465,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True
0.22873513086091027,-1.4893587220678117,-0.6725248015363534,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-1.1974892186324047,-0.9825106370171443,-0.9582410325267934,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0.8399741377866167,1.15456030519649,1.38737250146577,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True,True,False,True,False,False,False,False
-0.7084980130918396,1.285842268209614,-0.32681456081056676,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True,False,False,False,False,False,True
-1.2789877528891656,-1.491020519067978,-0.9975383224637748,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.31023366511767114,0.5463426031356892,0.4465543399705685,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True
-1.2789877528891656,-1.481049737066981,-0.9974059340642119,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0844697405568993,-1.481049737066981,-0.4801644569711627,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.1252190076852797,1.217708591202803,1.7193805428367757,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False
1.5734609460974642,1.4902432992300467,2.459674408460395,True,False,False,True,False,True,False,False,False,True,True,True,True,True,False,True,True,True,True,False,False,False,False,True
1.1659682748136602,0.720831288153132,1.277512194561654,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True,True,True,False,True,False,False,False,False
1.1659682748136602,1.302460238211275,1.8281155483446054,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,True,True,True,False,True,False,False,False,False
-0.5862502117066982,0.31202922611226586,-0.39424438565470793,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.2789877528891656,0.29042586511010604,-0.9738849284085002,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.26025607467965484,0.6975661301508063,-0.05908108742744849,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False
-0.6269994788350787,0.32532360211359457,-0.4697940323387195,False,True,False,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,False,False,False,True,False,True
0.18798586373252985,-1.3514295710540236,-0.6259902790899222,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.0029712063001384,-0.8462432830035223,-0.07454846544307127,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False
-1.238238485760785,-1.46443176706532,-0.9887344938928284,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.4919624118407036,-1.4960059100684764,-0.39936340377114793,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-1.2789877528891656,0.14917312009598557,-0.9757604307356442,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1.6142102132258447,-1.4694171580658184,-0.3741434136543766,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.26025607467965484,-1.479387940066815,-0.7883425864208093,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.676977069273095,0.682609957149311,0.890342320039355,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True
1.0029712063001384,-1.5275800530716328,-0.5233892694285164,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.47323073363119283,1.1745018691984834,0.9258224111222672,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False
-1.238238485760785,0.5131066631323666,-0.9418690004474893,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
-1.0344921501188828,-1.4893587220678117,-0.9412291231829344,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.42325314319317653,0.5114448661322006,-0.21611579404255085,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True
1.6142102132258447,-1.3630621500551865,-0.26527601974698367,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-1.238238485760785,0.6959043331506402,-0.9313882521487435,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False
0.02498879521900814,-1.4943441130683104,-0.7232957527688041,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.6142102132258447,1.5085230662318745,2.523507681783072,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True
-1.1567399515040242,-1.3464441800535252,-0.9639337337080067,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
-1.238238485760785,-0.9858342310174765,-0.9759810780682493,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True
1.451213144712323,-0.3427187919531868,0.6154157436133081,False,False,False,False,False,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False
-1.2789877528891656,-1.4976677070686424,-0.997626581396817,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.2789877528891656,-0.6435040489832552,-0.9862853085009109,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1.6142102132258447,1.3456669602155942,2.351821992282986,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,True,False,False,False,False,True
-0.7084980130918396,0.7773323861587803,-0.3926557248599507,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True
-0.3417546089364157,0.6659919871476498,-0.12792305520026281,True,False,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True
-1.2789877528891656,0.1774236690988095,-0.9753853302702155,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.391732199374432,-0.28787949094770476,0.04698408535585864,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
-1.1567399515040242,-1.4976677070686424,-0.9543355747396817,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6677487459634591,-1.4960059100684764,-0.876182289530929,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.6142102132258447,0.7956121531606076,1.8626909853638363,True,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,True
-0.8307458144769808,-0.4590445819648154,-0.7390058428502924,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,True,False,False
-0.09725900616613313,-0.00869759491979612,-0.15464344717874937,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False
1.5734609460974642,1.1778254631988159,2.174973155199939,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True
1.6142102132258447,0.19570343610063723,1.2050736752673752,False,False,False,True,False,False,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True
1.2067175419420404,-1.4860351280674797,-0.4760383518514459,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.35098293224605154,0.5014740841312035,0.4591091731958028,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False
0.391732199374432,1.1379423351948288,0.8184333543433288,False,False,False,True,False,False,True,True,False,True,True,False,False,True,True,True,True,True,False,False,False,False,False,True
-1.2789877528891656,0.47820892612887816,-0.9713916135500616,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0.02498879521900814,-1.4843733310673135,-0.7506339572785851,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.9122443487337416,-1.341458789053027,-0.8942753708045533,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.6269994788350787,-0.09344924192826831,-0.533825888260741,False,False,False,True,False,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True
-1.2789877528891656,0.35523594811658493,-0.9730244038113401,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.9214726720433775,0.43334040712439253,0.901551204535698,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False
1.2882160761988013,0.37683930911874425,1.1201906464141649,True,False,False,True,False,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True
-1.2789877528891656,-1.1653083070354178,-0.9932136347447135,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1.1659682748136602,-0.467353566965646,0.35672881086700203,False,True,False,True,True,True,False,False,False,True,True,True,True,False,True,False,True,True,False,True,False,False,False,True
1.5327116789690838,0.6593447991469852,1.5117955323218277,True,False,False,True,False,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True
1.5327116789690838,-1.4926823160681442,-0.37359179532286363,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1.6142102132258447,0.47987072312904416,1.3775095656983187,False,True,False,True,False,False,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,True
0.5139800007595733,0.466576347127715,0.5812374717927666,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,True,False,False,False,True
-0.42325314319317653,0.00958217208203114,-0.3763498869804283,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False
-1.1159906843756437,-0.8229781250011965,-0.9077127933602086,True,True,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False
-1.1159906843756437,-1.502653098069141,-0.9623671376465102,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3417546089364157,-0.27957050594687416,-0.39680389471292793,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
1.6142102132258447,1.1678546811978192,2.1938164374044207,False,False,False,True,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True
1.3697146104555622,-0.2662761299455452,0.6301770501645944,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,True
-1.0344921501188828,0.3436033691154218,-0.7623062011733988,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0.5954785350163341,1.1728400721983174,1.1432482926714056,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True
1.6142102132258447,1.1894580421999785,2.2262074658308606,True,False,False,True,False,False,True,False,False,True,True,True,True,False,True,False,True,True,True,False,False,False,False,True
-1.238238485760785,1.0382345151848615,-0.9291817788226918,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False
1.1252190076852797,-1.3215172250510334,-0.3421495504266263,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.09725900616613313,1.5184938482328711,0.4618893295866281,False,True,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False
1.5327116789690838,0.8055829351616043,1.770835500800302,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True
-1.2789877528891656,0.21564500010263052,-0.9748778414052235,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.42325314319317653,1.1961052302006432,-0.08180776268578142,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False
-0.9937428829905025,-1.4960059100684764,-0.9423323598459603,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0.35098293224605154,0.3303089931140931,0.4003728532563055,False,False,False,True,False,True,False,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,True
-0.6269994788350787,0.2006888271011353,-0.4736774253925706,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.391732199374432,0.9102761461720702,0.7038732592547224,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,True
-1.238238485760785,-0.6700928009859131,-0.963470374309536,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True
0.391732199374432,-1.3896509020578445,-0.5587369721118651,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.1159906843756437,0.36022133911708304,-0.8286989835542956,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0752414172472633,-1.4660935640654862,-0.9580865793939697,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.7992248706582362,-1.328164413051698,-0.46392481329142193,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1.5734609460974642,-1.341458789053027,-0.24491027094752604,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-0.7492472802202199,-1.4960059100684764,-0.8698055816186396,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
-1.1159906843756437,0.6676537841478158,-0.8229400881733007,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False
-1.1974892186324047,0.18240906009930805,-0.9049547017026439,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0.391732199374432,-1.3198554280508674,-0.5871563485514116,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.3289653433271817,0.48651791112970877,1.2318823261789038,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,True,True,True,False,True,False,False,False,True
1.5734609460974642,0.612814483142334,1.6970951622436532,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,True
-1.2789877528891656,-1.502653098069141,-0.9976927755965984,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0752414172472633,-1.502653098069141,-0.951400965216033,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.5139800007595733,0.5396954151350245,0.5530387426858254,False,False,False,True,False,False,True,True,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True
1.2882160761988013,0.5413572121351905,1.2598824726865008,True,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True
0.22873513086091027,-1.477726143066649,-0.6756359289260865,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1.4919624118407036,0.8371570781647607,1.7046192362854893,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True
-1.238238485760785,-0.6684310039857471,-0.9732671158772057,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.9622219391717579,1.697967924250812,1.8920591453335847,True,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True,False,False,False,True
0.5954785350163341,0.6177998741428321,0.7875427277786045,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,False,False,False,True
-1.2789877528891656,0.5247392421335293,-0.9707738010187672,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True
-0.8307458144769808,0.8105683261621028,-0.5396289131082571,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,False
1.1252190076852797,-1.4893587220678117,-0.4511052032670612,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.0437204734285188,-1.502653098069141,-0.5170125615162268,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.22873513086091027,0.3386179781149237,0.2601294086524568,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1.3289653433271817,1.141265929195161,1.8603962531047422,True,False,True,False,False,False,True,False,False,True,True,False,True,True,False,True,True,True,False,True,False,False,False,False
-0.7492472802202199,-0.3244390249513595,-0.6656626694923325,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False
0.7992248706582362,1.3373579752147637,1.3885198675953172,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False
-0.9122443487337416,0.5081212721318681,-0.6397366079112246,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.3010053418080353,-1.4860351280674797,-0.7768027309255587,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.6677487459634591,-1.4976677070686424,-0.8552207929334376,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.8714950816053613,-0.023653767921291324,-0.6824318667703257,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False
1.4919624118407036,1.15456030519649,2.0127753010018754,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,True
-0.9122443487337416,-0.32610082195152557,-0.7552896159965543,True,False,False,True,False,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True
-0.2195068075512744,1.1877962451998125,0.17345913640514438,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,True,False,False,True,False,False,False
1.0029712063001384,0.1657910900976468,0.7122578578937191,False,True,False,False,False,False,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False
1.0029712063001384,0.7357874611546272,1.1733445888387513,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
-1.2789877528891656,0.32033821111309646,-0.9734877632098108,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.9937428829905025,0.1774236690988095,-0.7630122726377354,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7084980130918396,-1.5009913010689746,-0.8599867753177094,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.2474668090704208,-1.3331498040521963,-0.31150163592776764,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.7177263364014754,0.8421424691652587,1.0013279283397576,True,False,False,False,False,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
-1.2789877528891656,-1.481049737066981,-0.9974059340642119,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.3289653433271817,-0.15992112193491323,0.7240404254548353,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False
-0.9122443487337416,-0.5055748979694671,-0.7963962140608981,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True
-0.7084980130918396,-1.1486903370337564,-0.7990660467854207,True,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True
-1.2789877528891656,0.16412929309748078,-0.9755618481362996,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5862502117066982,-0.49560411596847015,-0.6242692298956019,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.7084980130918396,-1.4943441130683104,-0.869783516885379,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8714950816053613,-0.7698006209958805,-0.7986468168534709,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.7084980130918396,1.1761636661986499,-0.38188813502881813,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,False,False,False,True,False,False
0.2694843979892907,-1.4926823160681442,-0.6291014064796552,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.1252190076852797,1.503537675231376,1.9363871944539643,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True
-0.9529936158621221,-1.4827115340671475,-0.9340801496065269,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.38250387606479613,-1.4594463760648215,-0.7971905444582768,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0029712063001384,0.014567563082529699,0.6211084447945215,False,False,False,True,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True
1.4919624118407036,-1.4943441130683104,-0.372201717127451,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
